,start_longitude,start_latitude,end_longitude,end_latitude,start_longitude_utm,start_latitude_utm,end_longitude_utm,end_latitude_utm,hour,daytype
27534,4.88552,52.36165,4.85016,52.37638,120826.79687167461,486091.44461723056,118430.35631478057,487747.6035728258,23,weekday
27545,4.88716,52.37043,4.83219,52.3606,120945.24757271842,487067.56061184127,117193.27249302145,486001.1013576677,23,weekday
27553,4.90546,52.37393,4.89347,52.40217,122194.11658277211,487448.53991088946,121399.03746406487,490596.1137854379,23,weekday
27538,4.92108,52.35881,4.92694,52.3784,123246.97924221124,485759.2855232305,123660.00879629178,487936.3807489867,23,weekday
27549,4.89409,52.35795,4.93409,52.3609,121407.75190732323,485675.76607281686,124134.68374077606,485986.2053333651,23,weekday
27550,5.00281,52.35233,4.9585099999999995,52.31114,128810.67462904137,485005.63373219443,125765.37553224154,480439.65475469525,23,weekday
27556,5.00199,52.35153,4.95455,52.30567,128754.33421932659,484916.9196561114,125491.69552540561,479832.6552867795,23,weekday
29422,4.86436,52.36524,4.84544,52.37551,119388.3409068558,486501.064964804,118108.23184835445,487653.1972836016,23,weekday
29433,4.84834,52.3819,4.8735599999999994,52.37936,118310.9933707899,488362.69457328925,120026.09332422596,488067.61642101203,23,weekday
29453,4.88119,52.36574,4.9804900000000005,52.35923,120535.03102783149,486548.5597775629,127294.29983397409,485781.6483891398,23,weekday
29444,4.89912,52.37115,4.92978,52.39776,121760.29586998106,487142.1172936696,123866.98327850357,490089.22105184733,23,weekday
29431,4.89548,52.3647,4.9276800000000005,52.36541,121507.53672701155,486426.14682401245,123701.23179871777,486490.75086254627,23,weekday
29429,4.90227,52.353609999999996,4.88516,52.37297,121961.75853729428,485189.12598314177,120810.99991450392,487351.11025760544,23,weekday
29458,4.89257,52.35635,4.87071,52.32503,121302.99170461399,485498.4513003587,119788.96400437306,482024.10737679154,23,weekday
29445,4.93267,52.366820000000004,4.942819999999999,52.36699,124042.08761323553,486645.4887854637,124733.50461709453,486660.1164977607,23,weekday
29448,4.93496,52.377990000000004,4.84852,52.35003,124205.8112465002,487887.3247207109,118296.89185499359,484816.6653154359,23,weekday
29436,4.86499,52.36025,4.8364400000000005,52.36723,119427.25009693309,485945.5550763569,117488.37810329947,486736.5627272684,23,weekday
29435,4.91599,52.34665,4.90198,52.349920000000004,122891.44922488788,484408.5721769512,121939.25279315753,484778.69899528584,23,weekday
29472,4.9006,52.37352,4.96464,52.375690000000006,121862.85687329825,487405.13309310225,126225.27100813539,487619.22093314416,23,weekday
29454,4.8895,52.38917,4.8955400000000004,52.36468,121118.92810368586,489151.53594369773,121511.60832421745,486423.89384068496,23,weekday
29462,4.88516,52.37297,4.8646,52.37361,120810.99991450392,487351.11025760544,119411.40298795937,487432.21648633695,23,weekday
29461,4.8776,52.357859999999995,4.83855,52.39107,120284.35180711886,485673.52293435426,117652.16747594536,489387.9775326627,23,weekday
29466,4.9076,52.35625,4.83968,52.36054,122326.82772772155,485480.4435678822,117703.42262662968,485990.54482929496,23,weekday
29468,4.89534,52.340109999999996,4.92529,52.3394,121479.4347723647,483690.2635575486,123520.00519664088,483597.8392392768,23,weekday
31488,4.92678,52.3386,5.00725,52.35157,123620.9841375895,483508.1831869713,129112.73296254216,484919.4787554971,23,weekday
31497,4.93256,52.35236,4.94413,52.37203,124024.50380119076,485036.67212250154,124826.15460082646,487220.33751475567,23,weekday
31500,4.87295,52.36222,4.93099,52.39868,119971.02672227714,486160.8654048924,123949.98147362024,490191.0646648175,23,weekday
31483,4.88508,52.354490000000006,4.9234800000000005,52.35951,120791.30666653047,485295.01140950405,123410.96725352232,485836.1208959531,23,weekday
31499,4.90456,52.372690000000006,4.929209999999999,52.397259999999996,122131.91008344387,487310.9813751907,123827.83692940767,490033.8341620505,23,weekday
31495,4.87178,52.37386,4.8777,52.38452,119900.54261188273,487456.53050560155,120312.0181508298,488639.7443528094,23,weekday
31491,4.87136,52.36847,4.91169,52.370670000000004,119867.67303569448,486857.02715993754,122615.98369510984,487083.0200358703,23,weekday
31487,4.91518,52.34624,4.88995,52.35031,122835.95928443408,484363.3136035433,121119.89545534627,484827.64645737805,23,weekday
31490,4.8594599999999994,52.37619,4.87352,52.36637,119063.47121111769,487721.8112181363,120013.12514113945,486622.33038843016,23,weekday
31502,4.9064,52.36952,4.9394,52.36026,122254.87290879273,486957.44438285683,124495.94805354963,485912.74895928544,23,weekday
31489,4.89069,52.35515,4.83663,52.35117,121174.00328093924,485365.81180061435,117487.74412045142,484949.5914873553,23,weekday
31507,4.88909,52.37636,4.87179,52.37386,121081.2207591515,487726.445345102,119901.22358563694,487456.5256623769,23,weekday
31505,4.8600900000000005,52.303329999999995,4.8481,52.37214,119047.419703929,479614.9435603952,118286.57445808404,487276.8910290013,23,weekday
31512,4.8767,52.36392,4.84955,52.37123,120227.79128783541,486348.2062113752,118384.56815410478,487174.9083844405,23,weekday
31516,4.88825,52.35521,4.82051,52.376979999999996,121007.82133443982,485373.62908149837,116411.9111847194,487829.73654210585,23,weekday
31515,4.88494,52.37001,4.95437,52.30628,120793.73569608407,487021.87565949804,125479.82423517923,479900.5983857166,23,weekday
31508,4.86094,52.37682,4.84455,52.37004,119164.75898672391,487791.1739616202,118043.07024476297,487045.0438079783,23,weekday
36733,4.81977,52.3768,4.92214,52.34599,116361.3660394905,487810.10358011705,123310.03521723338,484332.43238019646,23,weekday
36730,4.92732,52.36453,5.00204,52.351490000000005,123676.0907114806,486392.9948304967,128757.71718180185,484912.4510222751,23,weekday
36722,4.89269,52.35648,4.85912,52.351079999999996,121311.2653144096,485512.85966787994,119019.96221206267,484928.1759276625,23,weekday
36728,4.89529,52.40101,4.84817,52.373870000000004,121522.01950522189,490466.2054145498,118292.77317838374,487469.34008485667,23,weekday
36740,4.94995,52.302659999999996,4.8270599999999995,52.36164,125175.9448084668,479499.6388023957,116844.72387862197,486119.5025713234,23,weekday
36739,4.9549,52.318459999999995,4.94215,52.36567,125524.05114731018,481255.55582300114,124686.97024664408,486513.5289939031,23,weekday
38338,4.85314,52.39147,4.93571,52.37043,118645.64873750087,489425.062808354,124251.63951186583,487045.8550288405,23,weekday
38328,4.90759,52.35623,4.8393,52.360490000000006,122326.13175701187,485478.22281977336,117677.49585306513,485985.1773296872,23,weekday
38342,4.90278,52.369859999999996,4.9295599999999995,52.39755,122008.58860211275,486996.91555973043,123851.86230635241,490065.9501804119,23,weekday
38325,4.92566,52.35595,4.94335,52.36043,123556.94581065023,485439.0768909477,124765.13221421861,485930.00864286884,23,weekday
38352,4.84869,52.370909999999995,4.85101,52.38213,118325.73646178638,487139.739182098,118492.96946535734,488386.9365921209,23,weekday
38341,4.90885,52.3638,4.82726,52.35431,122417.5276454174,486319.91566088604,116852.0461134807,485303.8452335293,23,weekday
38345,4.93014,52.36067,4.91702,52.36932,123865.45806440688,485962.30425132904,122977.99536072774,486930.4464714811,23,weekday
38351,4.8891800000000005,52.37225,4.83985,52.368159999999996,121084.20662927204,487269.1120063398,117721.40583156922,486838.27733844717,23,weekday
38343,4.904719999999999,52.37035,4.910069999999999,52.355309999999996,122141.07266382326,487050.55312141194,122494.40696745936,485374.74596489617,23,weekday
38353,4.94653,52.35295,4.8800300000000005,52.35174,124976.68861613676,485096.439087918,120445.12343820545,484991.4348946057,23,weekday
38350,4.85914,52.36972,4.82026,52.38173,119036.43572748342,487002.0995609975,116399.02293139618,488358.3672359447,23,weekday
38344,4.88844,52.35485,4.90536,52.3487,121020.4896596091,485333.4854435895,122168.64431968203,484641.4222994331,23,weekday
38358,5.00203,52.35451,4.9196599999999995,52.34943,128758.82130941712,485248.4699049981,123143.5158194541,484716.26315305027,23,weekday
38354,4.94027,52.35477,4.892180000000001,52.40358,124551.44468954433,485301.5490158538,121312.31963832708,490753.594660081,23,weekday
38349,4.89982,52.339059999999996,4.8602,52.37492,121783.95823251561,483571.3758263349,119112.83298811642,487580.14066181565,23,weekday
40116,4.8905199999999995,52.3625,4.82026,52.37704,121168.02599466422,486183.6722396045,116394.94033047916,487836.5454500635,23,weekday
40125,4.87144,52.38428,4.9215800000000005,52.35027,119885.64093062708,488616.0561574173,123274.9356026949,484808.8817782903,23,weekday
40120,4.89274,52.377309999999994,4.8702,52.37364,121330.48368567374,487830.44326394127,119792.7741377338,487432.8190746443,23,weekday
40119,4.89944,52.36932,4.8467400000000005,52.383359999999996,121780.71803693267,486938.35918624746,118203.26907903003,488525.9497303604,23,weekday
40130,4.92253,52.41336,4.876,52.35528,123384.6730550822,491828.0794279068,120173.33198219555,485387.2330599675,23,weekday
40122,4.9370400000000005,52.35099,4.98843,52.35901,124328.78253077279,484882.3368987055,127835.04044805192,485754.165163915,23,weekday
40131,4.90273,52.36992,4.9295800000000005,52.397490000000005,122005.22804589654,487003.6141059234,123853.18137048322,490059.2657504085,23,weekday
40128,4.86529,52.365840000000006,4.92583,52.35908,119452.16449908195,486567.3660140881,123570.74387772285,485787.25620547,23,weekday
40136,4.93192,52.36201,4.95409,52.30715,123987.64445107561,486110.6336529679,125461.30602694885,479997.5103855805,23,weekday
40129,4.92242,52.41355,4.87873,52.36535,123377.32460675287,491849.2676309787,120367.17627468737,486506.33996776293,23,weekday
40123,4.87451,52.36403,4.84604,52.34198,120078.7111450259,486361.49807938264,118121.2327425543,483922.26407445304,23,weekday
40126,4.88242,52.39103,4.88439,52.37676,120638.40635233355,489361.8196909284,120761.489608799,487773.1607390223,23,weekday
40137,4.87366,52.3653,4.82057,52.38169,120021.81679609044,486503.21165585634,116420.09449143003,488353.7516398358,23,weekday
40141,4.88126,52.37141,4.91547,52.36101,120544.20286153635,487179.3870353193,122866.4152983168,486006.5364666393,23,weekday
41907,4.9276,52.3552,4.85902,52.37287,123688.57941312317,485354.78988771944,119030.81766848957,487352.6368518956,23,weekday
41903,4.858619999999999,52.34949,4.945069999999999,52.37725,118984.60592123342,484751.5171895657,124893.71229153563,487800.7418778103,23,weekday
41900,4.89728,52.35597,4.92941,52.397459999999995,121623.57170489337,485453.99215144856,123841.58985510418,490056.00091971486,23,weekday
41901,4.93182,52.362840000000006,4.9267,52.378440000000005,123981.41309312385,486203.02482240665,123643.69532149949,487940.93510064733,23,weekday
41893,4.93224,52.37523,4.99408,52.359970000000004,124018.6750624096,487581.39690127247,128220.5015669408,485858.87562791666,23,weekday
41912,4.90592,52.37403,4.91392,52.40871,122225.51528665618,487459.4581012715,122795.49562529351,491314.4932212522,23,weekday
41913,4.8560300000000005,52.37875,4.87969,52.36521,118831.9975032499,488008.35064364714,120432.45325541048,486490.3048651537,23,weekday
41916,4.8911,52.375029999999995,4.92927,52.39733,121217.07591341788,487577.5265435656,123831.9698515268,490041.5968240345,23,weekday
41926,4.90373,52.3447,4.9222,52.346000000000004,122054.61388454953,484197.11160596745,123314.13077870934,484333.5187776879,23,weekday
41914,4.87996,52.36647,4.9591,52.318670000000004,120451.82433852885,486630.36726321914,125810.55690461223,481277.2216906491,23,weekday
41911,4.84241,52.37957,4.89088,52.345890000000004,117905.300914324,488106.4709832035,121179.89229819895,484335.4319230097,23,weekday
41904,4.89432,52.37838,4.82801,52.3581,121438.87903260461,487948.76198013144,116906.3950218965,485725.1344285487,23,weekday
41922,4.86037,52.30312,4.90321,52.35426,119066.34749976943,479591.4398836761,122026.28235749033,485261.01869991416,23,weekday
41928,4.86037,52.30315,4.90333,52.373459999999994,119066.37175348809,479594.77772234345,122048.71993523426,487397.2125421056,23,weekday
41921,4.86032,52.3034,4.90755,52.345240000000004,119063.16359264165,479622.6178265924,122315.3150751117,484255.4640380029,23,weekday
41924,4.89041,52.37678,4.95022,52.354659999999996,121171.4246842046,487772.5588687963,125229.23466311618,485285.17687635444,23,weekday
41931,4.92951,52.37896,4.86966,52.36906,123835.39528161779,487997.5799977846,119752.36222588108,486923.4976670919,23,weekday
41917,4.87745,52.366279999999996,4.86105,52.36531,120280.72266795824,486610.42679329275,119162.95146102244,486510.4849307679,23,weekday
44023,4.8989400000000005,52.347559999999994,4.95641,52.320879999999995,121730.35581923396,484517.51025547145,125628.6070604299,481524.19782924996,23,weekday
44027,4.93049,52.36169,5.0035,52.35242,123890.01445165846,486075.64229230373,128857.7380070334,485015.3983683754,23,weekday
44041,4.85364,52.37084,4.99401,52.35604,118662.78306714009,487129.4573368997,128213.36129011986,485421.63634089485,23,weekday
44029,4.88778,52.35051,4.83062,52.36314,120972.19882874154,484850.9154812285,117088.49831629402,486284.5278335798,23,weekday
44033,4.88943,52.37182,4.853940000000001,52.37077,121100.9029985675,487221.1519407654,118683.15633552866,487121.5185679777,23,weekday
44034,4.88553,52.38588,4.87459,52.35131,120846.14033776341,488787.34315604146,120074.15041864352,484946.1994128328,23,weekday
44025,4.85323,52.35783,4.82725,52.35443,118624.196106235,485682.1369367008,116851.46799426248,485317.2019535628,23,weekday
44014,4.9474,52.356770000000004,4.9221900000000005,52.345909999999996,125038.5404576099,485521.1038995446,123313.38513522704,484323.5095084176,23,weekday
44052,4.863659999999999,52.33664,4.87651,52.3655,119317.67840451233,483319.3057923414,120216.08863053683,486524.0925468496,23,weekday
44038,4.89508,52.35269,4.93115,52.37061,121471.21893046095,485090.0659544644,123941.21624743094,487067.826808647,23,weekday
44053,4.94719,52.3025,4.87812,52.3769,124987.58537776441,479482.97570074553,120334.65614123689,487791.7183187132,23,weekday
44040,4.87306,52.37793,4.819719999999999,52.37661,119990.9200243924,487908.75168679445,116357.79586157206,487788.9903514166,23,weekday
44048,4.90077,52.37307,4.92981,52.397729999999996,121874.09747518596,487354.98696646,123869.00403637462,490085.87024611596,23,weekday
44039,4.85741,52.36464,4.93757,52.35528,118914.48448953523,486437.74511094205,124367.8538317051,485359.4307647874,23,weekday
44059,4.884580000000001,52.3308,4.99055,52.36084,120738.96609069247,482659.44289394066,127980.57049092303,485956.9848278709,23,weekday
44047,4.92548,52.360659999999996,4.9044300000000005,52.34819,123548.02165810585,485963.20357840596,122104.89974920193,484585.1000150628,23,weekday
44057,4.90073,52.36132,4.83914,52.37934,121862.59819863304,486047.6650620847,117682.45811830231,488082.5594386907,23,weekday
44062,4.85192,52.35836,4.92278,52.37238,118535.39193928367,485741.76430360565,123372.45939480136,487268.38258890255,23,weekday
49347,4.89574,52.37039,4.89866,52.401720000000005,121529.53884418117,487059.11298410245,121751.90015350615,490543.6509742628,23,weekday
49345,4.865469999999999,52.3686,4.8428,52.379670000000004,119466.6349605837,486874.3628807389,117931.93900321916,488117.39770151733,23,weekday
49348,4.93646,52.35633,4.85947,52.344429999999996,124292.96026115745,485476.7265792363,119038.42141322195,484188.10827011854,23,weekday
49340,4.8766099999999994,52.36391,4.89176,52.37466,120221.65330952531,486347.1367677574,121261.7376133156,487536.05173617555,23,weekday
49356,4.9116599999999995,52.35844,4.93668,52.364709999999995,122605.01226351509,485722.286786069,124313.74323303055,486409.018135046,23,weekday
